Issue Date	Destination	Ship name	Ship nationality	Sailing	Merchant	Count	Unit	Commodity
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Egyptian Salt & Soda Co. Ltd	7,279	bags	oil cake
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Thos. Cook & Son	62	packages	ivory
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Limassol S. S. Co.	163	bags	shelled almonds
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Limassol S. S. Co.	18	cases	origane oil
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	R. Brown & Co.	15	barrels	old copper
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Hadjes & Co.	24	bales	skins
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Imperial Ottoman Bank	20	bales	senna
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	R. Mordo	260	cases	eggs
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Hadjes & Co.	36	cases	eggs
1907-01-31	Malta & Dunkirk	Carib Prince		Jun 2, 1907	Various	39	packages	sundries
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Carver Bros. & Co. Ltd.	1131	tons	cotton seed
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Papapandelides Bros.	807	tons	cotton seed
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Kafr-Zayat Cotton Co.	202	tons	cotton seed
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Egyptian Salt & Soda Co. Ltd	5055	tons	cotton seed
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Behrend & Co.	2000	bags	sugar
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Hassan Bey Nadouri	500	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	A. Arbib & Sons	209	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Hassan Deghem	450	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Fares Road	800	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Aly Mohamed Saleh	100	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	L. Onofrio	27	cases	dates
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	P. H. Duboulay	184	bales	fibre
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	L. Onofrio	27	bales	fibre
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	R. Mordo	143	bales	fibre
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Asia Minor S. S. Co. Ltd	8	cases	gum
1906-12-12	Malta & Dunkirk	Carib Prince		Jun 2, 1906	Various	28		packages
1907-01-30	Trieste				F. C. Baines & Co.	520	bales	cotton
1907-01-30	Trieste				Adolf Hess & Co.	63	bales	cotton
1907-01-30	Trieste				E. Mallison & Co.	183	bales	cotton
1907-01-30	Trieste				G. Petracchi & Co.	100	bales	cotton
1907-01-30	Trieste				W. Getty & Co.	301	bales	cotton
1907-01-30	Trieste				G. Frauger & Co.	184	bales	cotton
1907-01-30	Trieste				Moursi Bros.	31	bales	cotton
1907-01-30	Trieste				Mohr & Fenderl	609	bales	cotton
1907-01-30	Trieste				J. Planta & Co.	518	bales	cotton
1907-01-30	Trieste				R. & O. Lindemann	602	bales	cotton
1907-01-30	Trieste				Schmid & Co.	31	bales	cotton
1907-01-30	Trieste				Carver Bros. & Co. Ltd.	60	bales	cotton
1907-01-30	Trieste				Choremi, Benachi & Co.	30	bales	cotton
1907-01-30	Trieste				G. Riecken	32	bales	cotton
1907-01-30	Trieste				Birch & Co.	16	bales	cotton
1907-01-30	Trieste				Birch & Co.	3,270	bales	cotton
1907-01-30	Trieste				E. Almasy & Co.	181		empty cakes
1907-01-30	Trieste				A. Dreher	200		empty cakes
1907-01-30	Trieste				Dep. Birra di Puntigam	1,465		empty cakes
1907-01-30	Trieste				Ibrahim Sednaoui	341		empty cakes
1907-01-30	Trieste				Eredi Albertini	1,324		empty cakes
1907-01-30	Trieste				P. Delacovias	90		empty cakes
1907-01-30	Trieste				Mohamed Kattab	70	crates	tomatoes
1907-01-30	Trieste				Vasdeki Bros.	185	crates	tomatoes
1907-01-30	Trieste				J. Naim	76	crates	tomatoes
1907-01-30	Trieste				R. Delia	117	crates	tomatoes
1907-01-30	Trieste				Mohamed Dahi	71	crates	tomatoes
1907-01-30	Trieste				P. P. Buhagiar	60	crates	tomatoes
1907-01-24	Trieste				E. Toriel & fils	44	bales	cotton
1907-01-24	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1907-01-24	Trieste				Walker & Meimarachi Ltd	300		empty casks
1907-01-24	Trieste				E. Barber & Son	71		empty casks
1907-01-24	Trieste				John B. Caffari	173		empty casks
1907-01-24	Trieste				M. L. Carasso	1	cases	cigarettes
1907-01-24	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-01-24	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-01-24	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-01-24	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-01-24	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-01-24	Trieste				John B. Caffari	5	packages	tobacco
1907-01-24	Trieste				E. Hatoun	3	cases	curios
1907-01-24	Trieste				Mrs. Richmond	3	packages	effects
1907-01-24	Trieste				A. B. Burns	2	packages	effects
1907-01-24	Trieste				W. Snow Esq.	6	packages	effects
1907-01-24	Trieste				Thos. Cook & Son	7	packages	effects
1907-01-24	Trieste				C. H. Baldwin	12	packages	effects
1907-01-24	Trieste				J. Setton & Co.	2	cases	furniture
1907-01-24	Trieste				Various	11	packages	sundries
1906-10-16	Trieste				E. Toriel & fils	44	bales	cotton
1906-10-16	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1906-10-16	Trieste				Walker & Meimarachi Ltd	300		empty casks
1906-10-16	Trieste				E. Barber & Son	71		empty casks
1906-10-16	Trieste				John B. Caffari	173		empty casks
1906-10-16	Trieste				M. L. Carasso	1	cases	cigarettes
1906-10-16	Trieste				N. Soussa Bros.	1	cases	cigarettes
1906-10-16	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1906-10-16	Trieste				B. Hazan & Co.	3	cases	cigarettes
1906-10-16	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1906-10-16	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1906-10-16	Trieste				John B. Caffari	5	packages	tobacco
1906-10-16	Trieste				E. Hatoun	3	cases	curios
1906-10-16	Trieste				Mrs. Richmond	3	packages	effects
1906-10-16	Trieste				A. B. Burns	2	packages	effects
1906-10-16	Trieste				W. Snow Esq.	6	packages	effects
1906-10-16	Trieste				Thos. Cook & Son	7	packages	effects
1906-10-16	Trieste				C. H. Baldwin	12	packages	effects
1906-10-16	Trieste				J. Setton & Co.	2	cases	furniture
1906-10-16	Trieste				Various	11	packages	sundries
1907-04-10	Trieste				E. Toriel & fils	44	bales	cotton
1907-04-10	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1907-04-10	Trieste				Walker & Meimarachi Ltd	300		empty casks
1907-04-10	Trieste				E. Barber & Son	71		empty casks
1907-04-10	Trieste				John B. Caffari	173		empty casks
1907-04-10	Trieste				M. L. Carasso	1	cases	cigarettes
1907-04-10	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-04-10	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-04-10	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-04-10	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-04-10	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-04-10	Trieste				John B. Caffari	5	packages	tobacco
1907-04-10	Trieste				E. Hatoun	3	cases	curios
1907-04-10	Trieste				Mrs. Richmond	3	packages	effects
1907-04-10	Trieste				A. B. Burns	2	packages	effects
1907-04-10	Trieste				W. Snow Esq.	6	packages	effects
1907-04-10	Trieste				Thos. Cook & Son	7	packages	effects
1907-04-10	Trieste				C. H. Baldwin	12	packages	effects
1907-04-10	Trieste				J. Setton & Co.	2	cases	furniture
1907-04-10	Trieste				Various	11	packages	sundries
1905-07-17	Trieste				E. Mallison & Co.	335	bales	cotton
1905-07-17	Trieste				F. C. Baines & Co.	70	bales	cotton
1905-07-17	Trieste				Choremi, Benachi & Co.	110	bales	cotton
1905-07-17	Trieste				R. & O. Lindemann	100	bales	cotton
1905-07-17	Trieste				-	615	bales	cotton
1905-07-17	Trieste				Carver Bros. & Co. Ltd.	1,438	tons	cotton seed
1905-07-17	Trieste				Anglo-Egyptian Bank Ltd.	750	tons	cotton seed
1905-07-17	Trieste				Barker & Co.	395	tons	cotton seed
1905-07-17	Trieste				Moursi Bros.	320	tons	cotton seed
1905-07-17	Trieste				E. Conegliano	40	bales	old bags
1905-07-17	Trieste				E. Ghellini & Co.	79	bales	hide cuttings
1905-07-17	Trieste				Mohr & Fenderl	30	bales	cotton
1905-07-17	Trieste				H. Bindernagel	60	bales	cotton
1905-07-17	Trieste				R. & O. Lindemann	160	bales	cotton
1905-07-17	Trieste				-	250	bales	cotton
1905-07-17	Trieste				Mohr & Fenderl	175	bales	cotton
1905-07-17	Trieste				E. Mallison & Co.	50	bales	cotton
1905-07-17	Trieste				J. Planta & Co.	150	bales	cotton
1905-07-17	Trieste				G. Frauger & Co.	150	bales	cotton
1905-07-17	Trieste				R. & O. Lindemann	493	bales	cotton
1905-07-17	Trieste				-	1,018	bales	cotton
1905-07-17	Trieste				Various	5		colis divers
1905-07-17	Trieste				L'Internazionale	18	bales	gum
1905-07-17	Trieste				A. Werther & Co.	9	bales	gum
1905-07-17	Trieste				J. Planta & Co.	296	bales	cotton
1905-07-17	Trieste				Mohr & Fenderl	164	bales	cotton
1905-07-17	Trieste				Schmid & Co.	115	bales	cotton
1905-07-17	Trieste				G. Frauger & Co.	100	bales	cotton
1905-07-17	Trieste				F. C. Baines & Co.	30	bales	cotton
1905-07-17	Trieste				Peel & Co.	32	bales	cotton
1905-07-17	Trieste				Choremi, Benachi & Co.	61	bales	cotton
1905-07-17	Trieste				R. & O. Lindemann	30	bales	cotton
1905-07-17	Trieste				-	828	bales	cotton
1907-01-23	Trieste				E. Toriel & fils	44	bales	cotton
1907-01-23	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1907-01-23	Trieste				Walker & Meimarachi Ltd	300		empty casks
1907-01-23	Trieste				E. Barber & Son	71		empty casks
1907-01-23	Trieste				John B. Caffari	173		empty casks
1907-01-23	Trieste				M. L. Carasso	1	cases	cigarettes
1907-01-23	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-01-23	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-01-23	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-01-23	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-01-23	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-01-23	Trieste				John B. Caffari	5	packages	tobacco
1907-01-23	Trieste				E. Hatoun	3	cases	curios
1907-01-23	Trieste				Mrs. Richmond	3	packages	effects
1907-01-23	Trieste				A. B. Burns	2	packages	effects
1907-01-23	Trieste				W. Snow Esq.	6	packages	effects
1907-01-23	Trieste				Thos. Cook & Son	7	packages	effects
1907-01-23	Trieste				C. H. Baldwin	12	packages	effects
1907-01-23	Trieste				J. Setton & Co.	2	cases	furniture
1907-01-23	Trieste				Various	11	packages	sundries
1907-01-22	Trieste				B. Barki	44	bales	cotton
1907-01-22	Trieste				F. C. Baines & Co.	106	bales	cotton
1907-01-22	Trieste				W	300		empty casks
1907-01-22	Trieste				E. Barber & Son	71		empty casks
1907-01-22	Trieste				John B. Caffari	173		empty casks
1907-01-22	Trieste				M. L. Carasso	1	cases	cigarettes
1907-01-22	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-01-22	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-01-22	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-01-22	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-01-22	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-01-22	Trieste				John B. Caffari	5	packages	tobacco
1907-01-22	Trieste				E. Hatoun	3	cases	curios
1907-01-22	Trieste				Mrs. Richmond	3	packages	effects
1907-01-22	Trieste				A. B. Burns	2	packages	effects
1907-01-22	Trieste				W. Snow Esq.	6	packages	effects
1907-01-22	Trieste				Thos. Cook & Son	7	packages	effects
1907-01-22	Trieste				C. H. Baldwin	12	packages	effects
1907-01-22	Trieste				J. Setton & Co.	2	cases	furniture
1907-01-22	Trieste				Various	11	packages	sundries
1905-07-19	Trieste				Birch & Co.	410	bales	cotton
1905-07-19	Trieste				F. C. Baines & Co.	580	bales	cotton
1905-07-19	Trieste				G. Riecken	225	bales	cotton
1905-07-19	Trieste				Mohr & Fenderl	100	bales	cotton
1905-07-19	Trieste				Choremi, Benachi & Co.	625	bales	cotton
1905-07-19	Trieste				G. Frauger & Co.	245	bales	cotton
1905-07-19	Trieste				Peel & Co.	2,858	bales	cotton
1905-07-19	Trieste				Carver Bros. & Co. Ltd.	2,188	bales	cotton
1905-07-19	Trieste				E. Mallison & Co.	25	bales	cotton
1905-07-19	Trieste				H. Bindernagel	130	bales	cotton
1905-07-19	Trieste				R. & O. Lindemann	50	bales	cotton
1905-07-19	Trieste				-	7,436	bales	cotton
1905-07-19	Trieste				Mohr & Fenderl	93	bales	cotton
1905-07-19	Trieste				J. Planta & Co.	31	bales	cotton
1905-07-19	Trieste				E. Mallison & Co.	31	bales	cotton
1905-07-19	Trieste				R. & O. Lindemann	91	bales	cotton
1905-07-19	Trieste				F. C. Baines & Co.	93	bales	cotton
1905-07-19	Trieste				G. Petracchi & Co.	96	bales	cotton
1905-07-19	Trieste				Choremi, Benachi & Co.	30	bales	cotton
1905-07-19	Trieste				-	465	bales	cotton
1905-07-19	Trieste				Carver Bros. & Co. Ltd.	30	bales	cotton
1905-07-19	Trieste				G. Frauger & Co.	15	bales	cotton
1905-07-19	Trieste				F. C. Baines & Co.	25	bales	cotton
1905-07-19	Trieste				-	70	bales	cotton
1905-07-19	Trieste				Mohr & Fenderl	135	bales	cotton
1905-07-19	Trieste				G. Riecken	130	bales	cotton
1905-07-19	Trieste				G. Frauger & Co.	855	bales	cotton
1905-07-19	Trieste				-	1,120	bales	cotton
1905-07-19	Trieste				Deposito Birra di Graz	1,200		empty barrels
1905-07-19	Trieste				A. E. Funk Succ.	580		empty barrels
1905-07-19	Trieste				A. Dreher	225		empty barrels
1905-07-19	Trieste				P. M. Statira	100		empty barrels
1905-07-19	Trieste				R. & O. Lindemann	211	bales	cotton
1905-07-19	Trieste				G. Frauger & Co.	31	bales	cotton
1905-07-19	Trieste				G. Riecken	30	bales	cotton
1905-07-19	Trieste				F. C. Baines & Co.	62	bales	cotton
1905-07-19	Trieste				Birch & Co.	30	bales	cotton
1905-07-19	Trieste				Carver Bros. & Co. Ltd.	230	bales	cotton
1905-07-19	Trieste				E. Mallison & Co.	100	bales	cotton
1905-07-19	Trieste				Choremi, Benachi & Co.	260	bales	cotton
1905-07-19	Trieste				J. Planta & Co.	154	bales	cotton
1905-07-19	Trieste				Mohr & Fenderl	321	bales	cotton
1905-07-19	Trieste				-	1,429	bales	cotton
1905-07-19	Trieste				Choremi, Benachi & Co.	15	bales	cotton
1905-07-19	Trieste				Ravelli & Co.	60	bales	cotton
1905-07-19	Trieste				G. Petracchi & Co.	32	bales	cotton
1905-07-19	Trieste				-	107	bales	cotton
1907-06-26	Trieste				E. Toriel & fils	44	bales	cotton
1907-06-26	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1907-06-26	Trieste				Walker & Meimarachi Ltd	300		empty casks
1907-06-26	Trieste				E. Barber & Son	71		empty casks
1907-06-26	Trieste				John B. Caffari	173		empty casks
1907-06-26	Trieste				M. L. Carasso	1	cases	cigarettes
1907-06-26	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-06-26	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-06-26	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-06-26	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-06-26	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-06-26	Trieste				John B. Caffari	5	packages	tobacco
1907-06-26	Trieste				E. Hatoun	3	cases	curios
1907-06-26	Trieste				Mrs. Richmond	3	packages	effects
1907-06-26	Trieste				A. B. Burns	2	packages	effects
1907-06-26	Trieste				W. Snow Esq.	6	packages	effects
1907-06-26	Trieste				Thos. Cook & Son	7	packages	effects
1907-06-26	Trieste				C. H. Baldwin	12	packages	effects
1907-06-26	Trieste				J. Setton & Co.	2	cases	furniture
1907-06-26	Trieste				Various	11	packages	sundries
1907-04-22	Trieste				G. Frauger & Co.	1,346	bales	cotton
1907-04-22	Trieste				F. Andres	150	bales	cotton
1907-04-22	Trieste				F. C. Baines & Co.	245	bales	cotton
1907-04-22	Trieste				Mohr & Fenderl	118	bales	cotton
1907-04-22	Trieste				G. Riecken	60	bales	cotton
1907-04-22	Trieste				Carver Bros. & Co. Ltd.	102	bales	cotton
1907-04-22	Trieste				J. Planta & Co.	227	bales	cotton
1907-04-22	Trieste				E. Mallison & Co.	90	bales	cotton
1907-04-22	Trieste				Peel & Co.	117	bales	cotton
1907-04-22	Trieste				W. Getty & Co.	50	bales	cotton
1907-04-22	Trieste				Choremi, Benachi & Co.	80	bales	cotton
1907-04-22	Trieste				Choremi, Benachi & Co.	2,535	bales	cotton
1907-06-27	Trieste				E. Toriel & fils	44	bales	cotton
1907-06-27	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1907-06-27	Trieste				Walker & Meimarachi Ltd	300		empty casks
1907-06-27	Trieste				E. Barber & Son	71		empty casks
1907-06-27	Trieste				John B. Caffari	173		empty casks
1907-06-27	Trieste				M. L. Carasso	1	cases	cigarettes
1907-06-27	Trieste				N. Soussa Bros.	1	cases	cigarettes
1907-06-27	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1907-06-27	Trieste				B. Hazan & Co.	3	cases	cigarettes
1907-06-27	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1907-06-27	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1907-06-27	Trieste				John B. Caffari	5	packages	tobacco
1907-06-27	Trieste				E. Hatoun	3	cases	curios
1907-06-27	Trieste				Mrs. Richmond	3	packages	effects
1907-06-27	Trieste				A. B. Burns	2	packages	effects
1907-06-27	Trieste				W. Snow Esq.	6	packages	effects
1907-06-27	Trieste				Thos. Cook & Son	7	packages	effects
1907-06-27	Trieste				C. H. Baldwin	12	packages	effects
1907-06-27	Trieste				J. Setton & Co.	2	cases	furniture
1907-06-27	Trieste				Various	11	packages	sundries
1906-10-23	Trieste				E. Toriel & fils	44	bales	cotton
1906-10-23	Trieste				Cattaui Bros. & Co.	106	bales	cotton
1906-10-23	Trieste				Walker & Meimarachi Ltd	300		empty casks
1906-10-23	Trieste				E. Barber & Son	71		empty casks
1906-10-23	Trieste				John B. Caffari	173		empty casks
1906-10-23	Trieste				M. L. Carasso	1	cases	cigarettes
1906-10-23	Trieste				N. Soussa Bros.	1	cases	cigarettes
1906-10-23	Trieste				Alexandria Bonded Warehouse	1	cases	cigarettes
1906-10-23	Trieste				B. Hazan & Co.	3	cases	cigarettes
1906-10-23	Trieste				C. N. Tocos & Co.	1	cases	cigarettes
1906-10-23	Trieste				Sucreries & Raff. d'Egypte	2000	bags	sugar
1906-10-23	Trieste				John B. Caffari	5	packages	tobacco
1906-10-23	Trieste				E. Hatoun	3	cases	curios
1906-10-23	Trieste				Mrs. Richmond	3	packages	effects
1906-10-23	Trieste				A. B. Burns	2	packages	effects
1906-10-23	Trieste				W. Snow Esq.	6	packages	effects
1906-10-23	Trieste				Thos. Cook & Son	7	packages	effects
1906-10-23	Trieste				C. H. Baldwin	12	packages	effects
1906-10-23	Trieste				J. Setton & Co.	2	cases	furniture
1906-10-23	Trieste				Various	11	packages	sundries
1907-01-29								
1907-01-29	Trieste				Tadros Ghirghis & Son	560	tons	cotton seed
1907-01-29	Trieste				Anglo-Egyptian Bank Ltd.	1,960	tons	cotton seed
1907-01-29	Trieste				J. Goar & Son	876	tons	cotton seed
1907-01-29	Trieste				Moursi Bros.	407	tons	cotton seed
1907-01-29	Trieste				B. J. Coury & Co.	435	tons	cotton seed
1907-01-29	Trieste				E. Ghellini & Co.	54	bags	horns
1907-01-29								
1907-01-29	Trieste				N. E. Tamvaco	627	tons	cotton seed
1907-01-29	Trieste				Anglo-Egyptian Bank Ltd.	990	tons	cotton seed
1907-01-29	Trieste				L. Heller	250	barrels	molasses
1907-01-29	Trieste				Kafr-Zayat Cotton Co.	1,760	bags	oil cake
1907-01-29	Trieste				Egyptian Salt & Soda Co. Ltd	7,279	bags	oil cake
1907-01-29	Trieste				Thos. Cook & Son	62	packages	ivory
1907-01-29	Trieste				Limassol S. S. Co.	163	bags	shelled almonds
1907-01-29	Trieste				Limassol S. S. Co.	18	cases	origane oil
1907-01-29	Trieste				R. Brown & Co.	15	barrels	old copper
1907-01-29	Trieste				Hadjes & Co.	24	bales	skins
1907-01-29	Trieste				Imperial Ottoman Bank	20	bales	senna
1907-01-29	Trieste				R. Mordo	260	cases	eggs
1907-01-29	Trieste				Hadjes & Co.	36	cases	eggs
1907-01-29	Trieste				Various	39	packages	sundries
1906-10-25	Trieste				E. Mallison & Co.	150	bales	cotton
1906-10-25	Trieste				H. Bindernagel	15	bales	cotton
1906-10-25	Trieste				F. Andres	125	bales	cotton
1906-10-25	Trieste				B. Barki	143	bales	cotton
1906-10-25	Trieste				Peel & Co.	996	bales	cotton
1906-10-25	Trieste				Mohr & Fenderl	175	bales	cotton
1906-10-25	Trieste				G. Petracchi & Co.	100	bales	cotton
1906-10-25	Trieste				G. Riecken	16	bales	cotton
1906-10-25	Trieste				W. Getty & Co.	85	bales	cotton
1906-10-25	Trieste				G. Frauger & Co.	755	bales	cotton
1906-10-25	Trieste				R. & O. Lindemann	150	bales	cotton
1906-10-25	Trieste				Carver Bros. & Co. Ltd.	395	bales	cotton
1906-10-25					Anglo-Egyptian Bank Ltd.			
1906-10-25	Trieste				F. C. Baines & Co.	100	bales	cotton
1906-10-25	Trieste				Choremi, Benachi & Co.	340	bales	cotton
1906-10-25	Trieste				B. J. Coury & Co.	273	bales	cotton
1906-10-25	Trieste				J. Planta & Co.	450	bales	cotton
1907-02-08	Trieste				Buhagiar	400	cases	tomatoes
1907-02-08	Trieste				S. Levy	100	cases	tomatoes
1907-02-08	Trieste				N. Nahim	159	cases	tomatoes
1907-02-08	Trieste				R. Delis	305	cases	tomatoes
1907-02-08	Trieste				Moursi Bros.	1020	tons	cotton seed
1907-02-08	Trieste				J. Goar & Son	936	tons	cotton seed
1907-02-08	Trieste				S. R. Barda & Sons	371	tons	cotton seed
1907-02-08	Trieste				Barker & Co.	380	tons	cotton seed
1907-02-08	Trieste				Bank of Athens	500	tons	cotton seed
1907-02-08	Trieste				Anglo-Egyptian Bank Ltd.	600	tons	cotton seed
1907-02-08	Trieste				Carver Bros. & Co. Ltd.	1836	bales	cotton
1907-02-08	Trieste				Choremi, Benachi & Co.	1632	bales	cotton
1907-02-08	Trieste				R. & O. Lindemann	1288	bales	cotton
1907-02-08	Trieste				J. Planta & Co.	454	bales	cotton
1907-02-08	Trieste				Mohr & Fenderl	275	bales	cotton
1907-02-08	Trieste				F. Andres	165	bales	cotton
1907-02-08	Trieste				F. C. Baines & Co.	125	bales	cotton
1907-02-08	Trieste				G. Frauger & Co.	50	bales	cotton
1907-02-08	Trieste				Peel & Co.	47	bales	cotton
1907-02-08	Trieste				Schmid & Co.	10	bales	cotton
1907-02-08	Trieste				B. J. Coury & Co.	6	bales	cotton
1907-02-08	Trieste				Imperial Ottoman Bank	10	bales	wool
1907-02-08	Trieste				Holz & Co.	32	bales	wool
1907-02-08	Trieste				Alexandria Bonded Warehouse	41	bales	wool
